"[A]행정구역(시군구)별","행정구역(시군구)별","[Item]항목","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"43770","음성군","T50","시도간전출","명","5664","5374","5344","5408","5321","5390","5604","5512","5631","5561","5636",
"43800","단양군","T10","총전입","명","3165","2926","2876","2921","2889","2741","2756","3101","2514","2273","2339",
"43800","단양군","T20","총전출","명","3218","3085","2795","2962","2880","2776","2757","2813","2755","2613","2637",
"43800","단양군","T25","순이동","명","-53","-159","81","-41","9","-35","-1","288","-241","-340","-298",
"43800","단양군","T30","시도내이동-시군구내","명","539","543","475","555","595","521","523","708","511","443","469",
"43800","단양군","T31","시도내이동-시군구간 전입","명","805","678","624","606","583","563","610","699","520","527","471",
"43800","단양군","T32","시도내이동-시군구간 전출","명","1026","831","796","804","702","802","796","761","793","790","772",
"43800","단양군","T40","시도간전입","명","1821","1705","1777","1760","1711","1657","1623","1694","1483","1303","1399",
"43800","단양군","T50","시도간전출","명","1653","1711","1524","1603","1583","1453","1438","1344","1451","1380","1396",
"44","충청남도","T10","총전입","명","321187","287195","281428","289627","289952","286764","288738","292305","258790","287127","282195",
"44","충청남도","T20","총전출","명","302546","277346","268053","279817","279680","271446","269337","282221","259584","286386","273673",
"44","충청남도","T25","순이동","명","18641","9849","13375","9810","10272","15318","19401","10084","-794","741","8522",
"44","충청남도","T30","시도내이동-시군구내","명","129403","120578","119387","121802","121329","118023","120050","126255","104346","117462","110444",
"44","충청남도","T31","시도내이동-시군구간 전입","명","50249","41165","40169","43299","42167","44983","41562","43410","39607","45904","46065",
"44","충청남도","T32","시도내이동-시군구간 전출","명","50249","41165","40169","43299","42167","44983","41562","43410","39607","45904","46065",
"44","충청남도","T40","시도간전입","명","141535","125452","121872","124526","126456","123758","127126","122640","114837","123761","125686",
"44","충청남도","T50","시도간전출","명","122894","115603","108497","114716","116184","108440","107725","112556","115631","123020","117164",
"44130","천안시","T10","총전입","명","110999","99132","95060","98408","99317","98101","101505","109261","94096","108656","95328",
"44130","천안시","T20","총전출","명","101798","93136","90083","95065","95961","89567","90637","97249","90118","103959","95996",
"44130","천안시","T25","순이동","명","9201","5996","4977","3343","3356","8534","10868","12012","3978","4697","-668",
"44130","천안시","T30","시도내이동-시군구내","명","56399","50039","47433","49589","51821","48910","50699","55633","46302","54901","46246",
"44130","천안시","T31","시도내이동-시군구간 전입","명","14647","12071","11476","12151","12064","13491","13086","14454","11886","14655","11168",
"44130","천안시","T32","시도내이동-시군구간 전출","명","14383","11119","11554","12307","10773","11183","10062","9835","9921","12245","14617",
"44130","천안시","T40","시도간전입","명","39953","37022","36151","36668","35432","35700","37720","39174","35908","39100","37914",
"44130","천안시","T50","시도간전출","명","31016","31978","31096","33169","33367","29474","29876","31781","33895","36813","35133",
"44150","공주시","T10","총전입","명","16294","14545","14618","14246","13517","12645","13779","15573","12909","12978","12732",
"44150","공주시","T20","총전출","명","16312","15927","15300","16735","15589","13578","14753","15939","13472","14252","12966",
"44150","공주시","T25","순이동","명","-18","-1382","-682","-2489","-2072","-933","-974","-366","-563","-1274","-234",
"44150","공주시","T30","시도내이동-시군구내","명","6754","6073","6647","6143","5156","4616","5780","7432","5221","4943","4599",
"44150","공주시","T31","시도내이동-시군구간 전입","명","2203","1726","1447","1658","1563","1447","1538","1730","1535","1519","1424",
"44150","공주시","T32","시도내이동-시군구간 전출","명","2469","1822","1945","1950","1706","1735","1769","1717","1537","1762","1664",
"44150","공주시","T40","시도간전입","명","7337","6746","6524","6445","6798","6582","6461","6411","6153","6516","6709",
"44150","공주시","T50","시도간전출","명","7089","8032","6708","8642","8727","7227","7204","6790","6714","7547","6703",
"44180","보령시","T10","총전입","명","13508","12654","13139","12173","13899","11899","13960","11228","12027","13571","11667",
"44180","보령시","T20","총전출","명","14374","13367","13569","12545","13212","12506","14246","11923","12448","13892","12423",
"44180","보령시","T25","순이동","명","-866","-713","-430","-372","687","-607","-286","-695","-421","-321","-756",
"44180","보령시","T30","시도내이동-시군구내","명","6942","6377","6990","5842","6252","5617","7488","5454","5909","6830","5622",
"44180","보령시","T31","시도내이동-시군구간 전입","명","1505","1404","1356","1390","1679","1318","1499","1354","1379","1545","1378",
"44180","보령시","T32","시도내이동-시군구간 전출","명","1965","1654","1701","1742","1693","1911","1777","1566","1643","1738","1776",
"44180","보령시","T40","시도간전입","명","5061","4873","4793","4941","5968","4964","4973","4420","4739","5196","4667",
"44180","보령시","T50","시도간전출","명","5467","5336","4878","4961","5267","4978","4981","4903","4896","5324","5025",
"44200","아산시","T10","총전입","명","51139","44411","44293","48729","41674","45054","50773","41881","39458","45651","52347",
"44200","아산시","T20","총전출","명","44642","41134","40141","44055","40349","41920","43800","41645","38636","44441","43463",
"44200","아산시","T25","순이동","명","6497","3277","4152","4674","1325","3134","6973","236","822","1210","8884",
"44200","아산시","T30","시도내이동-시군구내","명","18407","16583","16537","19274","15253","16393","19475","14322","13463","15768","17285",
"44200","아산시","T31","시도내이동-시군구간 전입","명","13204","9918","10505","11208","9422","10355","9605","9108","9224","11483","14769",
"44200","아산시","T32","시도내이동-시군구간 전출","명","11617","9970","9445","10000","10129","11480","10763","11992","9297","11448","9047",
"44200","아산시","T40","시도간전입","명","19528","17910","17251","18247","16999","18306","21693","18451","16771","18400","20293",
"44200","아산시","T50","시도간전출","명","14618","14581","14159","14781","14967","14047","13562","15331","15876","17225","17131",
"44210","서산시","T10","총전입","명","23365","22678","23555","23050","24796","21886","22034","28616","21743","22595","25581",
"44210","서산시","T20","총전출","명","23062","21633","21683","21984","23060","21808","21390","26392","21343","21659","24106",
"44210","서산시","T25","순이동","명","303","1045","1872","1066","1736","78","644","2224","400","936","1475",
"44210","서산시","T30","시도내이동-시군구내","명","11440","11094","11920","10970","11467","10571","11105","16150","10089","9968","12195",
"44210","서산시","T31","시도내이동-시군구간 전입","명","2938","2795","2756","3020","2936","2472","2441","3034","2660","2940","3131",
"44210","서산시","T32","시도내이동-시군구간 전출","명","3181","2783","2428","2876","3042","3289","2535","2571","2432","2777","2881",
"44210","서산시","T40","시도간전입","명","8987","8789","8879","9060","10393","8843","8488","9432","8994","9687","10255",
"44210","서산시","T50","시도간전출","명","8441","7756","7335","8138","8551","7948","7750","7671","8822","8914","9030",
"44230","논산시","T10","총전입","명","16506","15007","14570","14683","15459","13794","13685","12439","13025","12891","12170",
"44230","논산시","T20","총전출","명","16299","15635","15068","15416","15639","14506","14080","13812","13820","14277","12911",
"44230","논산시","T25","순이동","명","207","-628","-498","-733","-180","-712","-395","-1373","-795","-1386","-741",
"44230","논산시","T30","시도내이동-시군구내","명","5481","5309","5354","5545","6112","5131","4679","4325","4725","4518","3919",
"44230","논산시","T31","시도내이동-시군구간 전입","명","2282","1927","1642","1699","1858","1536","1558","1556","1531","1529","1545",
"44230","논산시","T32","시도내이동-시군구간 전출","명","2112","1982","1732","1869","1714","1663","1817","1704","1615","1733","1629",
"44230","논산시","T40","시도간전입","명","8743","7771","7574","7439","7489","7127","7448","6558","6769","6844","6706",
"44230","논산시","T50","시도간전출","명","8706","8344","7982","8002","7813","7712","7584","7783","7480","8026","7363",
"44250","계룡시","T10","총전입","명","10386","9805","8239","7722","9991","8537","9653","7825","7854","8738","8932",
"44250","계룡시","T20","총전출","명","10802","11430","9070","8316","8946","7891","8462","8152","8646","8893","8376",
"44250","계룡시","T25","순이동","명","-416","-1625","-831","-594","1045","646","1191","-327","-792","-155","556",
"44250","계룡시","T30","시도내이동-시군구내","명","2200","2693","1897","1412","2464","1689","1825","1459","1569","1750","1542",
"44250","계룡시","T31","시도내이동-시군구간 전입","명","1031","811","748","704","772","741","823","724","658","810","856",
"44250","계룡시","T32","시도내이동-시군구간 전출","명","972","894","798","759","707","661","702","661","747","766","811",
"44250","계룡시","T40","시도간전입","명","7155","6301","5594","5606","6755","6107","7005","5642","5627","6178","6534",
"44250","계룡시","T50","시도간전출","명","7630","7843","6375","6145","5775","5541","5935","6032","6330","6377","6023",
"44270","당진시","T10","총전입","명","","27300","26334","25315","24410","24725","21117","22306","18286","20823","23478",
"44270","당진시","T20","총전출","명","","23235","22674","22912","23094","23914","20800","22257","19149","21472","22100",
"44270","당진시","T25","순이동","명","","4065","3660","2403","1316","811","317","49","-863","-649","1378",
"44270","당진시","T30","시도내이동-시군구내","명","","11783","11781","11008","10555","12073","9322","10711","7565","9131","9872",
"44270","당진시","T31","시도내이동-시군구간 전입","명","","2981","2546","2426","2444","2229","2057","2174","2201","2291","2910",
"44270","당진시","T32","시도내이동-시군구간 전출","명","","2504","2359","2779","3038","2830","2747","2723","2813","3018","3120",
