"[11101HJG]행정구역(시군구)별","행정구역(시군구)별","[15110AA0]거주외국인별","거주외국인별","[C01]성별","성별","[Item]항목","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"11101HJG22310","달성군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","984","","","","","",
"11101HJG23","인천광역시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","2890451","2913024","2925967","2936117","2952237","2945454",
"11101HJG23","인천광역시","15110AA000","합계","C001","계","16110AAA0","외국인","명","89515","94670","104441","115720","130292","130845",
"11101HJG23","인천광역시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","67850","71873","79170","88489","100174","99212",
"11101HJG23","인천광역시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","27507","25628","23783","25539","25209","22450",
"11101HJG23","인천광역시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","8732","9873","10143","10875","11545","11771",
"11101HJG23","인천광역시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","2423","2702","3268","3978","6068","5177",
"11101HJG23","인천광역시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","9888","11881","14829","17295","18942","22213",
"11101HJG23","인천광역시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","19300","21789","27147","30802","38410","37601",
"11101HJG23","인천광역시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","9820","11115","12483","13560","14666","16100",
"11101HJG23","인천광역시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","5901","","","","","",
"11101HJG23","인천광역시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","3919","","","","","",
"11101HJG23","인천광역시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","11845","11682","12788","13671","15452","15533",
"11101HJG23","인천광역시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","540","","","","","",
"11101HJG23","인천광역시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","10822","","","","","",
"11101HJG23","인천광역시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","483","","","","","",
"11101HJG23","인천광역시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","18394","","","","","",
"11101HJG23010","중구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","112910","113135","115153","119514","131863","138586",
"11101HJG23010","중구","15110AA000","합계","C001","계","16110AAA0","외국인","명","5513","5553","5558","5817","6800","6898",
"11101HJG23010","중구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","4408","4434","4383","4554","5251","5249",
"11101HJG23010","중구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","1489","1360","1054","1053","1092","994",
"11101HJG23010","중구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","537","556","601","623","695","760",
"11101HJG23010","중구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","23","30","23","27","37","44",
"11101HJG23010","중구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","568","620","714","768","891","1090",
"11101HJG23010","중구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","1791","1868","1991","2083","2536","2361",
"11101HJG23010","중구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","540","581","625","666","762","820",
"11101HJG23010","중구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","274","","","","","",
"11101HJG23010","중구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","266","","","","","",
"11101HJG23010","중구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","565","538","550","597","787","829",
"11101HJG23010","중구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","15","","","","","",
"11101HJG23010","중구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","534","","","","","",
"11101HJG23010","중구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","16","","","","","",
"11101HJG23010","중구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","1064","","","","","",
"11101HJG23020","동구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","71054","69449","68171","65185","63003","61285",
"11101HJG23020","동구","15110AA000","합계","C001","계","16110AAA0","외국인","명","1624","1577","1642","1774","1860","1828",
"11101HJG23020","동구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","1097","1080","1105","1204","1259","1195",
"11101HJG23020","동구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","395","357","326","394","369","327",
"11101HJG23020","동구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","199","207","206","206","206","201",
"11101HJG23020","동구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","*","*","*","*","*","*",
"11101HJG23020","동구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","147","168","177","201","185","229",
"11101HJG23020","동구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","352","345","394","400","497","437",
"11101HJG23020","동구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","224","228","232","256","262","287",
"11101HJG23020","동구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","143","","","","","",
"11101HJG23020","동구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","81","","","","","",
"11101HJG23020","동구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","303","269","305","314","339","346",
