,기준년도,학교종류,설립구분,지역,상태,학교,입학정원,정원내(모집인원),정원내(지원자),정원내 입학자(남),정원내 입학자(여),정원내 신입생 충원율(정원내 입학자/정원내 모집인원),경쟁률(정원내 지원자/정원내 모집인원)
222,2020,대학교,사립,대전,기존,한남대학교 ,2675.0,2678.0,13482.0,1240.0,1438.0,100.0,5.0
223,2020,대학교,사립,경북,기존,한동대학교 ,729.0,730.0,2926.0,327.0,403.0,100.0,4.0
224,2020,대학교,사립,강원,기존,한라대학교 ,888.0,891.0,3517.0,641.0,241.0,99.0,3.9
225,2020,대학교,사립,전남,기존,한려대학교 ,205.0,205.0,484.0,59.0,18.0,37.6,2.4
226,2020,대학교,사립,강원,기존,한림대학교 ,1711.0,1715.0,9042.0,854.0,859.0,99.9,5.3
227,2020,대학교,국립,대전,기존,한밭대학교 ,1846.0,1849.0,11866.0,1100.0,745.0,99.8,6.4
228,2020,대학교,사립,충남,기존,한서대학교 ,1579.0,1579.0,15241.0,918.0,662.0,100.1,9.7
229,2020,대학교,사립,서울,기존,한성대학교 ,1458.0,1463.0,16967.0,741.0,715.0,99.5,11.6
230,2020,대학교,사립,경기,기존,한세대학교 ,566.0,567.0,5594.0,193.0,372.0,99.6,9.9
231,2020,대학교,사립,경기,기존,한신대학교 ,1171.0,1173.0,11276.0,578.0,595.0,100.0,9.6
232,2020,대학교,사립,서울,기존,한양대학교 ,2804.0,2809.0,58851.0,1678.0,1117.0,99.5,21.0
233,2020,대학교,사립,경기,기존,한양대학교(ERICA) _분교,1822.0,1830.0,31409.0,1031.0,796.0,99.8,17.2
234,2020,사이버대학(대학),사립,서울,기존,한양사이버대학교 ,3240.0,3240.0,3662.0,1348.0,1353.0,83.4,1.1
235,2020,대학교,사립,전북,기존,한일장신대학교 ,219.0,219.0,673.0,116.0,103.0,100.0,3.1
236,2020,대학교,사립,경기,기존,협성대학교 ,1004.0,1008.0,7610.0,395.0,611.0,99.8,7.5
237,2020,대학교,사립,광주,기존,호남대학교 ,1562.0,1564.0,10625.0,806.0,754.0,99.7,6.8
238,2020,대학교,사립,광주,기존,호남신학대학교 ,139.0,139.0,215.0,67.0,72.0,100.0,1.5
239,2020,대학교,사립,충남,기존,호서대학교 ,2881.0,2890.0,21610.0,1612.0,1275.0,99.9,7.5
240,2020,산업대학,사립,전북,기존,호원대학교 ,1147.0,1111.0,13153.0,604.0,501.0,99.5,11.8
241,2020,대학교,사립,서울,기존,홍익대학교 ,2371.0,2394.0,33746.0,1236.0,1157.0,100.0,14.1
242,2020,대학교,사립,세종,기존,홍익대학교 _제2캠퍼스,1299.0,1317.0,9386.0,694.0,619.0,99.7,7.1
243,2020,사이버대학(대학),사립,부산,기존,화신사이버대학교 ,430.0,430.0,756.0,117.0,313.0,100.0,1.8
