소재지(시군구)별,문화시설별,항목,단위,2020 년
봉화군,미술관,시설수,개,
봉화군,미술관,면적,㎡,
봉화군,과학관,시설수,개,
봉화군,과학관,면적,㎡,
봉화군,문화산업단지,시설수,개,
봉화군,문화산업단지,면적,㎡,
봉화군,문화산업진흥시설,시설수,개,
봉화군,문화산업진흥시설,면적,㎡,
봉화군,지방문화원,시설수,개,
봉화군,지방문화원,면적,㎡,
봉화군,문화예술진흥시설,시설수,개,2
봉화군,문화예술진흥시설,면적,㎡,77946
봉화군,전시시설,시설수,개,
봉화군,전시시설,면적,㎡,
봉화군,국제회의시설,시설수,개,
봉화군,국제회의시설,면적,㎡,
봉화군,공공도서관,시설수,개,
봉화군,공공도서관,면적,㎡,
봉화군,전문도서관,시설수,개,
봉화군,전문도서관,면적,㎡,
울진군,계,시설수,개,5
울진군,계,면적,㎡,138856
울진군,공연장,시설수,개,
울진군,공연장,면적,㎡,
울진군,박물관,시설수,개,
울진군,박물관,면적,㎡,
울진군,미술관,시설수,개,
울진군,미술관,면적,㎡,
울진군,과학관,시설수,개,
울진군,과학관,면적,㎡,
울진군,문화산업단지,시설수,개,
울진군,문화산업단지,면적,㎡,
울진군,문화산업진흥시설,시설수,개,
울진군,문화산업진흥시설,면적,㎡,
울진군,지방문화원,시설수,개,
울진군,지방문화원,면적,㎡,
울진군,문화예술진흥시설,시설수,개,5
울진군,문화예술진흥시설,면적,㎡,138856
울진군,전시시설,시설수,개,
울진군,전시시설,면적,㎡,
울진군,국제회의시설,시설수,개,
울진군,국제회의시설,면적,㎡,
울진군,공공도서관,시설수,개,
울진군,공공도서관,면적,㎡,
울진군,전문도서관,시설수,개,
울진군,전문도서관,면적,㎡,
울릉군,계,시설수,개,4
울릉군,계,면적,㎡,74398
울릉군,공연장,시설수,개,
울릉군,공연장,면적,㎡,
울릉군,박물관,시설수,개,
울릉군,박물관,면적,㎡,
울릉군,미술관,시설수,개,
울릉군,미술관,면적,㎡,
울릉군,과학관,시설수,개,
울릉군,과학관,면적,㎡,
울릉군,문화산업단지,시설수,개,
울릉군,문화산업단지,면적,㎡,
울릉군,문화산업진흥시설,시설수,개,
울릉군,문화산업진흥시설,면적,㎡,
울릉군,지방문화원,시설수,개,
울릉군,지방문화원,면적,㎡,
울릉군,문화예술진흥시설,시설수,개,4
울릉군,문화예술진흥시설,면적,㎡,74398
울릉군,전시시설,시설수,개,
울릉군,전시시설,면적,㎡,
울릉군,국제회의시설,시설수,개,
울릉군,국제회의시설,면적,㎡,
울릉군,공공도서관,시설수,개,
울릉군,공공도서관,면적,㎡,
울릉군,전문도서관,시설수,개,
울릉군,전문도서관,면적,㎡,
군위군,계,시설수,개,4
군위군,계,면적,㎡,37105
군위군,공연장,시설수,개,
군위군,공연장,면적,㎡,
군위군,박물관,시설수,개,
군위군,박물관,면적,㎡,
군위군,미술관,시설수,개,
군위군,미술관,면적,㎡,
군위군,과학관,시설수,개,
군위군,과학관,면적,㎡,
군위군,문화산업단지,시설수,개,
군위군,문화산업단지,면적,㎡,
군위군,문화산업진흥시설,시설수,개,
군위군,문화산업진흥시설,면적,㎡,
군위군,지방문화원,시설수,개,
군위군,지방문화원,면적,㎡,
군위군,문화예술진흥시설,시설수,개,3
군위군,문화예술진흥시설,면적,㎡,31576
군위군,전시시설,시설수,개,
군위군,전시시설,면적,㎡,
군위군,국제회의시설,시설수,개,
군위군,국제회의시설,면적,㎡,
군위군,공공도서관,시설수,개,1
군위군,공공도서관,면적,㎡,5529
군위군,전문도서관,시설수,개,
군위군,전문도서관,면적,㎡,
청송군,계,시설수,개,5
청송군,계,면적,㎡,53222
청송군,공연장,시설수,개,
청송군,공연장,면적,㎡,
청송군,박물관,시설수,개,
청송군,박물관,면적,㎡,
청송군,미술관,시설수,개,
청송군,미술관,면적,㎡,
청송군,과학관,시설수,개,
청송군,과학관,면적,㎡,
청송군,문화산업단지,시설수,개,
청송군,문화산업단지,면적,㎡,
청송군,문화산업진흥시설,시설수,개,
청송군,문화산업진흥시설,면적,㎡,
청송군,지방문화원,시설수,개,
청송군,지방문화원,면적,㎡,
청송군,문화예술진흥시설,시설수,개,5
청송군,문화예술진흥시설,면적,㎡,53222
청송군,전시시설,시설수,개,
청송군,전시시설,면적,㎡,
청송군,국제회의시설,시설수,개,
청송군,국제회의시설,면적,㎡,
청송군,공공도서관,시설수,개,
청송군,공공도서관,면적,㎡,
청송군,전문도서관,시설수,개,
청송군,전문도서관,면적,㎡,
경상남도,계,시설수,개,84
경상남도,계,면적,㎡,1441101
경상남도,공연장,시설수,개,
경상남도,공연장,면적,㎡,
경상남도,박물관,시설수,개,
경상남도,박물관,면적,㎡,
경상남도,미술관,시설수,개,3
경상남도,미술관,면적,㎡,54399
경상남도,과학관,시설수,개,4
경상남도,과학관,면적,㎡,48868
경상남도,문화산업단지,시설수,개,1
경상남도,문화산업단지,면적,㎡,24862
경상남도,문화산업진흥시설,시설수,개,
경상남도,문화산업진흥시설,면적,㎡,
경상남도,지방문화원,시설수,개,2
경상남도,지방문화원,면적,㎡,8120
경상남도,문화예술진흥시설,시설수,개,57
경상남도,문화예술진흥시설,면적,㎡,1204942
경상남도,전시시설,시설수,개,
경상남도,전시시설,면적,㎡,
경상남도,국제회의시설,시설수,개,
경상남도,국제회의시설,면적,㎡,
경상남도,공공도서관,시설수,개,17
경상남도,공공도서관,면적,㎡,99910
경상남도,전문도서관,시설수,개,
경상남도,전문도서관,면적,㎡,
창원시,계,시설수,개,11
창원시,계,면적,㎡,107391
창원시,공연장,시설수,개,
창원시,공연장,면적,㎡,
창원시,박물관,시설수,개,
창원시,박물관,면적,㎡,
창원시,미술관,시설수,개,
창원시,미술관,면적,㎡,
창원시,과학관,시설수,개,
창원시,과학관,면적,㎡,
창원시,문화산업단지,시설수,개,1
창원시,문화산업단지,면적,㎡,24862
창원시,문화산업진흥시설,시설수,개,
창원시,문화산업진흥시설,면적,㎡,
창원시,지방문화원,시설수,개,
창원시,지방문화원,면적,㎡,
창원시,문화예술진흥시설,시설수,개,4
창원시,문화예술진흥시설,면적,㎡,48185
창원시,전시시설,시설수,개,
창원시,전시시설,면적,㎡,
창원시,국제회의시설,시설수,개,
창원시,국제회의시설,면적,㎡,
창원시,공공도서관,시설수,개,6
창원시,공공도서관,면적,㎡,34344
창원시,전문도서관,시설수,개,
창원시,전문도서관,면적,㎡,
진주시,계,시설수,개,5
진주시,계,면적,㎡,81633
진주시,공연장,시설수,개,
진주시,공연장,면적,㎡,
진주시,박물관,시설수,개,
진주시,박물관,면적,㎡,
진주시,미술관,시설수,개,
진주시,미술관,면적,㎡,
진주시,과학관,시설수,개,
진주시,과학관,면적,㎡,
진주시,문화산업단지,시설수,개,
진주시,문화산업단지,면적,㎡,
진주시,문화산업진흥시설,시설수,개,
진주시,문화산업진흥시설,면적,㎡,
진주시,지방문화원,시설수,개,
진주시,지방문화원,면적,㎡,
진주시,문화예술진흥시설,시설수,개,4
진주시,문화예술진흥시설,면적,㎡,80203
진주시,전시시설,시설수,개,
진주시,전시시설,면적,㎡,
진주시,국제회의시설,시설수,개,
진주시,국제회의시설,면적,㎡,
진주시,공공도서관,시설수,개,1
진주시,공공도서관,면적,㎡,1430
진주시,전문도서관,시설수,개,
진주시,전문도서관,면적,㎡,
통영시,계,시설수,개,3
통영시,계,면적,㎡,8106
통영시,공연장,시설수,개,
통영시,공연장,면적,㎡,
통영시,박물관,시설수,개,
통영시,박물관,면적,㎡,
통영시,미술관,시설수,개,
통영시,미술관,면적,㎡,
통영시,과학관,시설수,개,
통영시,과학관,면적,㎡,
통영시,문화산업단지,시설수,개,
통영시,문화산업단지,면적,㎡,
통영시,문화산업진흥시설,시설수,개,
통영시,문화산업진흥시설,면적,㎡,
통영시,지방문화원,시설수,개,
통영시,지방문화원,면적,㎡,
통영시,문화예술진흥시설,시설수,개,3
통영시,문화예술진흥시설,면적,㎡,8106
통영시,전시시설,시설수,개,
통영시,전시시설,면적,㎡,
통영시,국제회의시설,시설수,개,
통영시,국제회의시설,면적,㎡,
통영시,공공도서관,시설수,개,
통영시,공공도서관,면적,㎡,
통영시,전문도서관,시설수,개,
통영시,전문도서관,면적,㎡,
사천시,계,시설수,개,2
사천시,계,면적,㎡,45522
사천시,공연장,시설수,개,
사천시,공연장,면적,㎡,
사천시,박물관,시설수,개,
사천시,박물관,면적,㎡,
사천시,미술관,시설수,개,
사천시,미술관,면적,㎡,
사천시,과학관,시설수,개,
사천시,과학관,면적,㎡,
사천시,문화산업단지,시설수,개,
사천시,문화산업단지,면적,㎡,
사천시,문화산업진흥시설,시설수,개,
사천시,문화산업진흥시설,면적,㎡,
사천시,지방문화원,시설수,개,
사천시,지방문화원,면적,㎡,
사천시,문화예술진흥시설,시설수,개,2
사천시,문화예술진흥시설,면적,㎡,45522
사천시,전시시설,시설수,개,
사천시,전시시설,면적,㎡,
사천시,국제회의시설,시설수,개,
사천시,국제회의시설,면적,㎡,
사천시,공공도서관,시설수,개,
사천시,공공도서관,면적,㎡,
사천시,전문도서관,시설수,개,
사천시,전문도서관,면적,㎡,
김해시,계,시설수,개,13
김해시,계,면적,㎡,105544
김해시,공연장,시설수,개,
김해시,공연장,면적,㎡,
김해시,박물관,시설수,개,
김해시,박물관,면적,㎡,
김해시,미술관,시설수,개,
김해시,미술관,면적,㎡,
김해시,과학관,시설수,개,2
김해시,과학관,면적,㎡,13176
김해시,문화산업단지,시설수,개,
김해시,문화산업단지,면적,㎡,
김해시,문화산업진흥시설,시설수,개,
김해시,문화산업진흥시설,면적,㎡,
김해시,지방문화원,시설수,개,
김해시,지방문화원,면적,㎡,
김해시,문화예술진흥시설,시설수,개,8
김해시,문화예술진흥시설,면적,㎡,51850
김해시,전시시설,시설수,개,
김해시,전시시설,면적,㎡,
김해시,국제회의시설,시설수,개,
김해시,국제회의시설,면적,㎡,
김해시,공공도서관,시설수,개,3
김해시,공공도서관,면적,㎡,40518
김해시,전문도서관,시설수,개,
김해시,전문도서관,면적,㎡,
밀양시,계,시설수,개,4
밀양시,계,면적,㎡,118402
밀양시,공연장,시설수,개,
밀양시,공연장,면적,㎡,
밀양시,박물관,시설수,개,
밀양시,박물관,면적,㎡,
밀양시,미술관,시설수,개,
밀양시,미술관,면적,㎡,
밀양시,과학관,시설수,개,
밀양시,과학관,면적,㎡,
밀양시,문화산업단지,시설수,개,
밀양시,문화산업단지,면적,㎡,
밀양시,문화산업진흥시설,시설수,개,
밀양시,문화산업진흥시설,면적,㎡,
밀양시,지방문화원,시설수,개,
밀양시,지방문화원,면적,㎡,
밀양시,문화예술진흥시설,시설수,개,4
밀양시,문화예술진흥시설,면적,㎡,118402
밀양시,전시시설,시설수,개,
밀양시,전시시설,면적,㎡,
밀양시,국제회의시설,시설수,개,
밀양시,국제회의시설,면적,㎡,
밀양시,공공도서관,시설수,개,
밀양시,공공도서관,면적,㎡,
밀양시,전문도서관,시설수,개,
밀양시,전문도서관,면적,㎡,
거제시,계,시설수,개,5
거제시,계,면적,㎡,331360
거제시,공연장,시설수,개,
거제시,공연장,면적,㎡,
거제시,박물관,시설수,개,
거제시,박물관,면적,㎡,
거제시,미술관,시설수,개,
거제시,미술관,면적,㎡,
거제시,과학관,시설수,개,
거제시,과학관,면적,㎡,
거제시,문화산업단지,시설수,개,
거제시,문화산업단지,면적,㎡,
거제시,문화산업진흥시설,시설수,개,
거제시,문화산업진흥시설,면적,㎡,
거제시,지방문화원,시설수,개,
거제시,지방문화원,면적,㎡,
거제시,문화예술진흥시설,시설수,개,4
거제시,문화예술진흥시설,면적,㎡,328060
거제시,전시시설,시설수,개,
거제시,전시시설,면적,㎡,
거제시,국제회의시설,시설수,개,
거제시,국제회의시설,면적,㎡,
거제시,공공도서관,시설수,개,1
거제시,공공도서관,면적,㎡,3300
거제시,전문도서관,시설수,개,
거제시,전문도서관,면적,㎡,
양산시,계,시설수,개,10
양산시,계,면적,㎡,120527
양산시,공연장,시설수,개,
양산시,공연장,면적,㎡,
양산시,박물관,시설수,개,
양산시,박물관,면적,㎡,
양산시,미술관,시설수,개,1
양산시,미술관,면적,㎡,36641
양산시,과학관,시설수,개,
양산시,과학관,면적,㎡,
양산시,문화산업단지,시설수,개,
양산시,문화산업단지,면적,㎡,
양산시,문화산업진흥시설,시설수,개,
양산시,문화산업진흥시설,면적,㎡,
양산시,지방문화원,시설수,개,
양산시,지방문화원,면적,㎡,
양산시,문화예술진흥시설,시설수,개,6
양산시,문화예술진흥시설,면적,㎡,76635
양산시,전시시설,시설수,개,
양산시,전시시설,면적,㎡,
양산시,국제회의시설,시설수,개,
양산시,국제회의시설,면적,㎡,
양산시,공공도서관,시설수,개,3
양산시,공공도서관,면적,㎡,7251
양산시,전문도서관,시설수,개,
양산시,전문도서관,면적,㎡,
의령군,계,시설수,개,8
의령군,계,면적,㎡,88517
의령군,공연장,시설수,개,
의령군,공연장,면적,㎡,
의령군,박물관,시설수,개,
의령군,박물관,면적,㎡,
